../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_01_ca_02/000692.jpg,[-1089.38524711   926.15620793],5.468397428717064,"[224, 224]",0,[-1636   379],[-542 1472],226,"(0, -542)","(379, 1080)","(1636, 1094)","(0, 701)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_03_subact_02_ca_02/001733.jpg,[-543.34295315  736.16757082],3.4414671283060723,"[224, 224]",0,[-887  392],[-199 1080],142,"(0, -199)","(392, 1080)","(887, 688)","(0, 688)"
../Datasets/TotalCapture-Toolbox/data/images/s_03_act_02_subact_01_ca_02/001501.jpg,[-753.68897175  746.43479186],5.081085488161588,"[224, 224]",60,[-1471    28],[ -35 1464],210,"(0, -35)","(28, 1080)","(1471, 1436)","(0, 1052)"
../Datasets/TotalCapture-Toolbox/data/images/s_03_act_03_subact_02_ca_02/001708.jpg,[-561.92516212  677.19831176],3.768201706391409,"[224, 224]",0,[-938  300],[-185 1054],155,"(0, -185)","(300, 1054)","(938, 753)","(0, 754)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_03_subact_01_ca_02/000495.jpg,[-283.96836308  552.4891493 ],2.41490466837853,"[224, 224]",0,[-525  310],[-42 793],100,"(0, -42)","(310, 793)","(525, 483)","(0, 483)"
../Datasets/TotalCapture-Toolbox/data/images/s_03_act_02_subact_01_ca_03/002639.jpg,[2202.14588049  456.22236139],2.5605709535988024,"[224, 224]",0,[1946  200],[2458  712],106,"(1946, 1920)","(200, 712)","(0, -26)","(0, 512)"
../Datasets/TotalCapture-Toolbox/data/images/s_03_act_02_subact_01_ca_05/001573.jpg,[2481.00244471  732.39704323],3.4982661491370908,"[224, 224]",0,[2131  382],[2830 1082],144,"(2131, 1920)","(382, 1080)","(0, -211)","(0, 698)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_03_subact_02_ca_02/003424.jpg,[-1312.98607786   898.74081748],4.5537122455352375,"[224, 224]",0,[-1768   443],[-857 1354],188,"(0, -857)","(443, 1080)","(1768, 911)","(0, 637)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_02_subact_01_ca_02/001244.jpg,[-834.75421161 1006.43045069],5.958055916031469,"[224, 224]",0,[-1430   410],[-238 1602],246,"(0, -238)","(410, 1080)","(1430, 1192)","(0, 670)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_03/002891.jpg,[2736.89699567  670.90801869],4.899808248153341,"[224, 224]",0,[2246  180],[3226 1160],202,"(2246, 1920)","(180, 1080)","(0, -326)","(0, 900)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_02/000758.jpg,[-1227.24583793  1142.09150949],8.000367072443213,"[224, 224]",11.317837240928885,[-2358    11],[ -96 2273],331,"(0, -96)","(11, 1080)","(2358, 2262)","(0, 1069)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_01_ca_02/001428.jpg,[-750.5207148   788.51997021],3.7729998228287616,"[224, 224]",37.86616559196429,[-1283   255],[-217 1321],156,"(0, -217)","(255, 1080)","(1283, 1066)","(0, 825)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_02/000721.jpg,[-1541.93540935  1060.63679522],5.333284672024962,"[224, 224]",37.86616559196429,[-2296   306],[-787 1814],221,"(0, -787)","(306, 1080)","(2296, 1509)","(0, 774)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_05_subact_02_ca_02/001782.jpg,[-539.69811135  776.76432157],3.753536688799225,"[224, 224]",-5.089012470424725,[-1070   246],[  -9 1307],155,"(0, -9)","(246, 1080)","(1070, 1061)","(0, 834)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_02_subact_01_ca_02/002711.jpg,[-843.65276996  906.07849097],4.570511859891916,"[224, 224]",0,[-1300   449],[-386 1363],189,"(0, -386)","(449, 1080)","(1300, 914)","(0, 631)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_01_ca_05/000708.jpg,[2270.89693577  661.41341912],3.4005308999072055,"[224, 224]",0,[1930  321],[2610 1001],140,"(1930, 1920)","(321, 1001)","(0, -10)","(0, 680)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_02/002270.jpg,[-947.19246769  688.28497877],2.817432537365015,"[224, 224]",0,[-1228   406],[-665  970],116,"(0, -665)","(406, 970)","(1228, 563)","(0, 564)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_07/002347.jpg,[2511.31797416  660.85853259],4.1538691882658485,"[224, 224]",0,[2095  245],[2926 1076],172,"(2095, 1920)","(245, 1076)","(0, -175)","(0, 831)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_03_subact_02_ca_02/001620.jpg,[-847.80306385  631.61806039],2.613312690502381,"[224, 224]",0,[-1109   370],[-586  892],108,"(0, -586)","(370, 892)","(1109, 523)","(0, 522)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_03_subact_02_ca_02/001524.jpg,[-664.87811102  586.33801836],4.040968672773352,"[224, 224]",0,[-1068   182],[-260  990],167,"(0, -260)","(182, 990)","(1068, 808)","(0, 808)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_03_subact_02_ca_02/003360.jpg,[-2455.69686869  1179.83454769],5.9821342764041425,"[224, 224]",0,[-3053   581],[-1857  1778],247,"(0, -1857)","(581, 1080)","(3053, 1196)","(0, 499)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_03_subact_02_ca_05/003409.jpg,[2695.16150511  850.29032154],5.2445474118404105,"[224, 224]",0,[2170  325],[3219 1374],217,"(2170, 1920)","(325, 1080)","(0, -250)","(0, 755)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_03_subact_01_ca_02/001899.jpg,[-306.82592661  585.27743694],3.0375202864921897,"[224, 224]",0,[-610  281],[ -3 889],125,"(0, -3)","(281, 889)","(610, 607)","(0, 608)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_03_subact_02_ca_07/000629.jpg,[2440.33077354  646.45156914],2.755740391968374,"[224, 224]",0,[2164  370],[2715  922],113,"(2164, 1920)","(370, 922)","(0, -244)","(0, 552)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_01_ca_07/000583.jpg,[2242.81523819  643.83188701],3.101108802908664,"[224, 224]",0,[1932  333],[2552  953],128,"(1932, 1920)","(333, 953)","(0, -12)","(0, 620)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_02/001304.jpg,[-391.44703706  537.57350608],3.6685222263340127,"[224, 224]",0,[-758  170],[-24 904],152,"(0, -24)","(170, 904)","(758, 734)","(0, 734)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_01_ca_02/000723.jpg,[-1054.2937558    985.47516987],6.695486568241664,"[224, 224]",-1.5777467935982423,[-2000    38],[-107 1932],277,"(0, -107)","(38, 1080)","(2000, 1893)","(0, 1042)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_02/001356.jpg,[-807.41852223  664.92884597],3.952342181860529,"[224, 224]",0,[-1202   269],[-412 1060],163,"(0, -412)","(269, 1060)","(1202, 790)","(0, 791)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_03_subact_01_ca_02/002656.jpg,[-476.43613212  698.48729713],3.972544446477026,"[224, 224]",0,[-873  301],[ -79 1095],164,"(0, -79)","(301, 1080)","(873, 794)","(0, 779)"
../Datasets/TotalCapture-Toolbox/data/images/s_03_act_02_subact_01_ca_02/000740.jpg,[-361.19198921  565.04766179],2.4045186245865033,"[224, 224]",0,[-601  324],[-120  805],99,"(0, -120)","(324, 805)","(601, 481)","(0, 481)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_02/000639.jpg,[-978.92391912  715.29973899],4.870551635448642,"[224, 224]",-17.105983728105414,[-1666    27],[-290 1403],201,"(0, -290)","(27, 1080)","(1666, 1376)","(0, 1053)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_03/001639.jpg,[2363.83285065  543.53107185],3.1205860644951033,"[224, 224]",0,[2051  231],[2675  855],129,"(2051, 1920)","(231, 855)","(0, -131)","(0, 624)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_03_subact_01_ca_02/002708.jpg,[-604.82993467  800.24897974],3.831625177407601,"[224, 224]",0,[-987  417],[-221 1183],158,"(0, -221)","(417, 1080)","(987, 766)","(0, 663)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_07/001264.jpg,[2454.76900934  742.71874555],3.6313228561965243,"[224, 224]",4.283241747043457,[1941  229],[2967 1255],150,"(1941, 1920)","(229, 1080)","(0, -21)","(0, 851)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_03/000947.jpg,[2344.96820064  521.12316269],4.199474730532556,"[224, 224]",0,[1925  101],[2764  941],173,"(1925, 1920)","(101, 941)","(0, -5)","(0, 840)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_02_subact_01_ca_02/002861.jpg,[-414.95790089  610.61267999],2.574960759690141,"[224, 224]",0,[-672  353],[-157  868],106,"(0, -157)","(353, 868)","(672, 515)","(0, 515)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_03_subact_02_ca_02/002531.jpg,[-858.87490632  669.76011793],4.539727885088777,"[224, 224]",-17.057410097585176,[-1500    27],[-216 1311],188,"(0, -216)","(27, 1080)","(1500, 1284)","(0, 1053)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_02/001470.jpg,[-1005.24265692  1053.85061789],6.654000040653668,"[224, 224]",15.606116174861986,[-1945   113],[ -64 1994],275,"(0, -64)","(113, 1080)","(1945, 1881)","(0, 967)"
../Datasets/TotalCapture-Toolbox/data/images/s_03_act_02_subact_01_ca_02/003194.jpg,[-346.16656671  547.58964637],3.2788541175601926,"[224, 224]",0,[-674  219],[-18 875],135,"(0, -18)","(219, 875)","(674, 656)","(0, 656)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_03_subact_02_ca_02/001648.jpg,[-777.59508345  666.10986697],2.7086995931843214,"[224, 224]",-15.440426778909638,[-1160   283],[-394 1048],112,"(0, -394)","(283, 1048)","(1160, 766)","(0, 765)"
../Datasets/TotalCapture-Toolbox/data/images/s_03_act_02_subact_01_ca_03/002591.jpg,[2428.63271076  546.68518692],3.4770183499660368,"[224, 224]",0,[2080  198],[2776  894],144,"(2080, 1920)","(198, 894)","(0, -160)","(0, 696)"
../Datasets/TotalCapture-Toolbox/data/images/s_03_act_03_subact_02_ca_02/001755.jpg,[-379.52477532  633.4323559 ],2.6281989501234717,"[224, 224]",14.365476665363287,[-750  262],[  -8 1004],108,"(0, -8)","(262, 1004)","(750, 742)","(0, 742)"
../Datasets/TotalCapture-Toolbox/data/images/s_03_act_02_subact_01_ca_02/003137.jpg,[-655.71641997  624.14037126],4.387273241302961,"[224, 224]",-16.99922351241912,[-1275     4],[ -35 1243],181,"(0, -35)","(4, 1080)","(1275, 1240)","(0, 1076)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_05/002195.jpg,[2496.78663658  798.17965782],3.333156352463213,"[224, 224]",0,[2163  464],[2830 1131],138,"(2163, 1920)","(464, 1080)","(0, -243)","(0, 616)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_03/002797.jpg,[2463.82708475  470.28667279],3.220159056107829,"[224, 224]",0,[2141  148],[2785  792],133,"(2141, 1920)","(148, 792)","(0, -221)","(0, 644)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_03/001613.jpg,[2364.05215253  611.25846942],3.672252057369694,"[224, 224]",0,[1996  244],[2731  978],152,"(1996, 1920)","(244, 978)","(0, -76)","(0, 734)"
../Datasets/TotalCapture-Toolbox/data/images/s_03_act_03_subact_02_ca_02/001597.jpg,[-355.8115259   811.03944185],3.4528423726931843,"[224, 224]",0,[-701  465],[ -10 1156],143,"(0, -10)","(465, 1080)","(701, 691)","(0, 615)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_02_subact_01_ca_02/001265.jpg,[-749.76034826 1055.68284512],6.971395766078117,"[224, 224]",0,[-1446   358],[ -52 1752],288,"(0, -52)","(358, 1080)","(1446, 1394)","(0, 722)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_02/003074.jpg,[-841.54643377  931.31386837],4.651429410913617,"[224, 224]",-13.017900338926303,[-1498   274],[-184 1588],192,"(0, -184)","(274, 1080)","(1498, 1314)","(0, 806)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_05/002176.jpg,[2412.90160386  733.86867017],4.239544397213107,"[224, 224]",0,[1988  309],[2836 1157],175,"(1988, 1920)","(309, 1080)","(0, -68)","(0, 771)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_05/000731.jpg,[2429.95721928  688.89429754],3.2622775225401055,"[224, 224]",-15.665368103434638,[1968  227],[2891 1150],135,"(1968, 1920)","(227, 1080)","(0, -48)","(0, 853)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_01_ca_02/000644.jpg,[-850.3876085   713.51399736],2.9871992781567744,"[224, 224]",-25.187235053798997,[-1272   291],[-428 1135],123,"(0, -428)","(291, 1080)","(1272, 844)","(0, 789)"
../Datasets/TotalCapture-Toolbox/data/images/s_03_act_03_subact_02_ca_02/001724.jpg,[-541.29975044  653.26567519],4.637788413186054,"[224, 224]",0,[-1005   189],[ -77 1117],192,"(0, -77)","(189, 1080)","(1005, 928)","(0, 891)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_03_subact_02_ca_02/002623.jpg,[-441.37515339  610.95253702],2.516995067340561,"[224, 224]",0,[-693  359],[-189  862],104,"(0, -189)","(359, 862)","(693, 504)","(0, 503)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_03_subact_02_ca_05/003293.jpg,[3091.28941734  924.83497092],3.9305229623404863,"[224, 224]",-10.662864029683691,[2536  369],[3646 1479],162,"(2536, 1920)","(369, 1080)","(0, -616)","(0, 711)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_07/002343.jpg,[2492.95578135  650.26955938],3.760417425358072,"[224, 224]",0,[2116  274],[2868 1026],155,"(2116, 1920)","(274, 1026)","(0, -196)","(0, 752)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_02_subact_01_ca_02/002696.jpg,[-835.53018376  936.39233487],4.498484388776735,"[224, 224]",0,[-1285   486],[-385 1386],186,"(0, -385)","(486, 1080)","(1285, 900)","(0, 594)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_03_subact_01_ca_02/002646.jpg,[-474.1354448   687.32429607],3.4517596229761067,"[224, 224]",0,[-819  342],[-128 1032],143,"(0, -128)","(342, 1032)","(819, 691)","(0, 690)"
../Datasets/TotalCapture-Toolbox/data/images/s_03_act_02_subact_01_ca_02/003188.jpg,[-373.15854492  551.11889429],3.2499423216859973,"[224, 224]",0,[-698  226],[-48 876],134,"(0, -48)","(226, 876)","(698, 650)","(0, 650)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_02/003160.jpg,[-697.13467404  682.07904187],4.6996035304928965,"[224, 224]",0,[-1167   212],[-227 1152],194,"(0, -227)","(212, 1080)","(1167, 940)","(0, 868)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_03_subact_01_ca_07/000430.jpg,[2304.27337732  808.37578315],3.219659441514317,"[224, 224]",0,[1982  486],[2626 1130],133,"(1982, 1920)","(486, 1080)","(0, -62)","(0, 594)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_02_subact_01_ca_02/002088.jpg,[-537.59035672  684.55623064],3.901881061124743,"[224, 224]",0,[-927  294],[-147 1074],161,"(0, -147)","(294, 1074)","(927, 780)","(0, 780)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_02_subact_01_ca_02/001173.jpg,[-818.88469365  846.59793063],4.799940783907026,"[224, 224]",0,[-1298   366],[-338 1326],198,"(0, -338)","(366, 1080)","(1298, 960)","(0, 714)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_02/003125.jpg,[-890.19476777  797.9562952 ],4.411959866726588,"[224, 224]",0,[-1331   356],[-448 1239],182,"(0, -448)","(356, 1080)","(1331, 883)","(0, 724)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_03_subact_02_ca_02/003187.jpg,[-559.4690256   768.56298879],4.41316208541437,"[224, 224]",0,[-1000   327],[-118 1209],182,"(0, -118)","(327, 1080)","(1000, 882)","(0, 753)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_03_subact_02_ca_02/003429.jpg,[-1257.68501634   889.08105214],5.301108554620402,"[224, 224]",0,[-1787   358],[-727 1419],219,"(0, -727)","(358, 1080)","(1787, 1060)","(0, 722)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_01_ca_02/000844.jpg,[-365.18296362  607.61253949],2.4754374704132425,"[224, 224]",0,[-612  360],[-117  855],102,"(0, -117)","(360, 855)","(612, 495)","(0, 495)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_02_subact_01_ca_02/002708.jpg,[-845.4985321   911.58760781],5.485338547165244,"[224, 224]",0,[-1394   363],[-296 1460],227,"(0, -296)","(363, 1080)","(1394, 1098)","(0, 717)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_01_ca_02/002762.jpg,[-558.9255505   728.97546395],4.487342736832941,"[224, 224]",0,[-1007   280],[-110 1177],185,"(0, -110)","(280, 1080)","(1007, 897)","(0, 800)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_01_ca_02/002204.jpg,[-299.57908843  656.2257095 ],2.694481608260744,"[224, 224]",0,[-569  386],[-30 925],111,"(0, -30)","(386, 925)","(569, 539)","(0, 539)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_02_subact_01_ca_02/002858.jpg,[-422.70882153  614.47475069],3.3114564446976362,"[224, 224]",0,[-753  283],[-91 945],137,"(0, -91)","(283, 945)","(753, 662)","(0, 662)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_07/002381.jpg,[2638.21331981  733.34063015],2.9985876432745044,"[224, 224]",35.69937344115833,[2214  309],[3062 1157],124,"(2214, 1920)","(309, 1080)","(0, -294)","(0, 771)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_02/002123.jpg,[-821.07960779  864.31242486],5.42623140480897,"[224, 224]",-11.423941168297457,[-1587    97],[ -54 1630],224,"(0, -54)","(97, 1080)","(1587, 1533)","(0, 983)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_03_subact_01_ca_02/002674.jpg,[-497.38046679  718.97016332],3.124164937261173,"[224, 224]",-27.876061445500667,[-938  277],[ -55 1160],129,"(0, -55)","(277, 1080)","(938, 883)","(0, 803)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_02_subact_01_ca_02/001175.jpg,[-838.42236868  853.99471918],3.663675859146453,"[224, 224]",25.02252355293908,[-1355   336],[-321 1371],151,"(0, -321)","(336, 1080)","(1355, 1034)","(0, 744)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_02_subact_03_ca_03/000916.jpg,[2436.15245722  600.60359864],3.149560501808246,"[224, 224]",0,[2121  285],[2751  915],130,"(2121, 1920)","(285, 915)","(0, -201)","(0, 630)"
../Datasets/TotalCapture-Toolbox/data/images/s_01_act_03_subact_02_ca_05/003362.jpg,[3237.44273933  941.18545004],5.433127318547127,"[224, 224]",9.669983096514018,[2470  173],[4004 1708],224,"(2470, 1920)","(173, 1080)","(0, -550)","(0, 907)"
../Datasets/TotalCapture-Toolbox/data/images/s_02_act_02_subact_01_ca_02/002838.jpg,[-508.22015078  654.94660966],2.8187321678255346,"[224, 224]",-11.493431962887382,[-906  257],[-110 1052],116,"(0, -110)","(257, 1052)","(906, 796)","(0, 795)"
